Item Number,Description,Size 1,Size 2,Store,Dept.,Category,SubCat,Vendor,Order Number,OnHand,OnOrder,Layaway,Committed,Cost,PriceUnits,Price,YTD Sales,OrdPt,OrdUp2,LastSale,G/L,Bin Location
523,Dad  golf shirt,XXL,WHITE,1,1,2,!Undefined,369,523,0,0,0,0,12.5,1,28,0,0,0,0,120010,
523,Dad  golf shirt,XXXL,GREY/ASH,1,1,2,!Undefined,369,523,0,0,0,0,12.5,1,28,0,0,0,0,120010,
523,Dad  golf shirt,XXXL,WHITE,1,1,2,!Undefined,369,523,0,0,0,0,12.5,1,28,0,0,0,0,120010,
524,Olio Owl,,,1,3,!Undefined,!Undefined,337,37461,9,0,0,0,6.5,1,14.5,38.5,0,0,20150814,120010,
525,Frost Ring,5,SILVER,1,11,!Undefined,!Undefined,118,36038,0,0,0,0,24.5,1,49,0,0,0,0,120010,
525,Frost Ring,6,SILVER,1,11,!Undefined,!Undefined,118,36038,-1,2,0,0,24.5,1,49,0,0,0,0,120010,
525,Frost Ring,7,SILVER,1,11,!Undefined,!Undefined,118,36038,1,0,0,0,24.5,1,49,0,0,0,0,120010,
525,Frost Ring,8,SILVER,1,11,!Undefined,!Undefined,118,36038,1,0,0,0,24.5,1,49,0,0,0,0,120010,
525,Frost Ring,9,SILVER,1,11,!Undefined,!Undefined,118,36038,0,0,0,0,24.5,1,49,0,0,0,0,120010,
525A,"Brushed frame 5"" X 7"" with crest",,,1,3,!Undefined,!Undefined,81,525A,2,18,0,0,9.8,1,22,96.8,0,0,20150921,120010,
525C,Custom Chi Omega Foundation frame,,,1,5,!Undefined,!Undefined,186,CLASSIC ITEM #1480,0,0,0,0,35,1,41.5,0,0,0,20140724,120010,
526,Psi Mu s/s v-neck marketing. tee,L,RED,1,5,!Undefined,!Undefined,310,BELLA V RED TRIBLEND,0,0,0,0,22,1,26,78,0,0,20150303,120010,
526,Psi Mu s/s v-neck marketing. tee,M,RED,1,5,!Undefined,!Undefined,310,BELLA V RED TRIBLEND,0,0,0,0,22,1,26,130,0,0,20150303,120010,
526,Psi Mu s/s v-neck marketing. tee,S,RED,1,5,!Undefined,!Undefined,310,BELLA V RED TRIBLEND,0,0,0,0,22,1,26,104,0,0,20150303,120010,
527,President's Gavel Necklace,,,1,11,!Undefined,!Undefined,118,J0000 30129,3,6,0,0,20.4,1,45,45,0,0,20150227,120010,
528,Alpha Alpha Philanthrophy tee,L,BLUE,1,9,!Undefined,!Undefined,260,528,0,0,0,0,13.5,1,16.5,0,0,0,20081126,120010,
528,Alpha Alpha Philanthrophy tee,M,BLUE,1,9,!Undefined,!Undefined,260,528,0,0,0,0,13.5,1,16.5,0,0,0,20081126,120010,
528,Alpha Alpha Philanthrophy tee,S,BLUE,1,9,!Undefined,!Undefined,260,528,0,0,0,0,13.5,1,16.5,0,0,0,20081126,120010,
528A,Alpha Alpha SS Philanthrophy tees,L,BLUE,1,9,!Undefined,!Undefined,260,528A,0,0,0,0,10,1,14,0,0,0,20081126,120010,
528A,Alpha Alpha SS Philanthrophy tees,M,BLUE,1,9,!Undefined,!Undefined,260,528A,0,0,0,0,10,1,14,0,0,0,20081126,120010,
528A,Alpha Alpha SS Philanthrophy tees,ONE SIZE,BLUE,1,9,!Undefined,!Undefined,260,528A,0,0,0,0,10,1,14,0,0,0,20081126,120010,
528A,Alpha Alpha SS Philanthrophy tees,S,BLUE,1,9,!Undefined,!Undefined,260,528A,0,0,0,0,10,1,14,0,0,0,20081126,120010,
529,Custom Pi Gamma Recruitment cup - 22 oz.,,,1,7,!Undefined,!Undefined,260,529,0,0,0,0,1.55,1,2,0,0,0,20130722,120010,
53,Chi O crest button,,,1,3,!Undefined,!Undefined,409,53,70,0,0,0,1.1,1,2.5,50,0,0,20150731,120010,
530,Owl crewneck sweatshirt,L,GREY/ASH,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,41.25,0,0,20150806,120010,
530,Owl crewneck sweatshirt,L,WHITE,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,L,YELLOW,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,20130903,120010,
530,Owl crewneck sweatshirt,M,BLACK,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,M,GREEN,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,M,GREY/ASH,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,100,0,0,20141112,120010,
530,Owl crewneck sweatshirt,M,WHITE,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,M,YELLOW,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,20130311,120010,
530,Owl crewneck sweatshirt,S,BLUE,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,S,GREY/ASH,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,47.5,0,0,20141204,120010,
530,Owl crewneck sweatshirt,S,WHITE,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,20121010,120010,
530,Owl crewneck sweatshirt,S,YELLOW,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,20130403,120010,
530,Owl crewneck sweatshirt,XL,GREY/ASH,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,18.75,0,0,20150918,120010,
530,Owl crewneck sweatshirt,XL,WHITE,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,0,120010,
530,Owl crewneck sweatshirt,XL,YELLOW,1,1,1,!Undefined,369,530,0,0,0,0,10,1,25,0,0,0,20130724,120010,
531,"Owl Creamer-Ivory-3.5""H-7oz.",,,1,3,!Undefined,!Undefined,399,27-WHOOT/CREAM,8,0,0,0,4,1,10,18,0,0,20150731,120010,
532,Make-A-Wish pen,,,1,9,!Undefined,!Undefined,325,B324 JAVALINA CORP.,69,0,0,0,0.31,1,1,32.7,0,0,20150710,120010,
532B,New Make-A-Wish pen,,,1,9,!Undefined,!Undefined,291,532B,252,0,0,0,0.35,1,1,0,0,0,0,120010,
532C,Make-A-Wish pen-Zeta Alpha,,,1,9,!Undefined,!Undefined,325,532C,0,0,0,0,0.31,1,0.39,126.75,0,0,20150406,120010,
533,Black/Silver Bead Bracelet w/charm,,,1,4,!Undefined,!Undefined,,533,0,0,0,0,29,1,64.5,0,0,0,20140610,120010,
534,Antique crest/XO drop on Snake Chain,,,1,4,!Undefined,!Undefined,81,0SNK18/630011,18,21,0,0,23.1552,1,52,156,0,0,20150410,120010,
535,"Owl Plate-ivory-8""",,,1,3,!Undefined,!Undefined,399,27-WHOOT/CKPL,13,2,0,0,5,1,14,25.2,0,0,20150612,120010,
536,Think Happy Thermal Mug,,,1,3,!Undefined,!Undefined,324,TMUG018,18,2,0,0,8,1,18,28.5,0,0,20150918,120010,
537,Custom Gamma Theta crest tee,L,RED,1,7,!Undefined,!Undefined,260,537,0,0,0,0,11.5,1,14.5,0,0,0,20081223,120010,
537,Custom Gamma Theta crest tee,M,RED,1,7,!Undefined,!Undefined,260,537,0,0,0,0,11.5,1,14.5,0,0,0,20081223,120010,
537,Custom Gamma Theta crest tee,S,RED,1,7,!Undefined,!Undefined,260,537,0,0,0,0,11.5,1,14.5,0,0,0,20081223,120010,
538G,Ode to the Owl charm bangle-gold,,,1,4,!Undefined,!Undefined,428,CBD140TORG,22,0,0,0,14,1,32,0,0,0,0,120010,
538S,Ode to the Owl charm bangle-silver,,,1,4,!Undefined,!Undefined,428,CBD14OTORS,19,0,0,0,14,1,32,-6.4,0,0,20150831,120010,
539,Owl Receiving Gown,3M,AQUA,1,1,10,!Undefined,212,539,3,0,0,0,12.5,1,27,0,0,0,0,120010,
539,Owl Receiving Gown,3M,WHITE,1,1,10,!Undefined,212,V1B242-AQUA-N,0,0,0,0,12.5,1,27,0,0,0,0,120010,
539,Owl Receiving Gown,6M,AQUA,1,1,10,!Undefined,212,539,3,0,0,0,12.5,1,27,0,0,0,0,120010,
539,Owl Receiving Gown,6M,WHITE,1,1,10,!Undefined,212,V1B242-AQUA-N,0,0,0,0,12.5,1,27,0,0,0,0,120010,
539,Owl Receiving Gown,NB,AQUA,1,1,10,!Undefined,212,539,3,0,0,0,12.5,1,27,0,0,0,0,120010,
539,Owl Receiving Gown,NB,WHITE,1,1,10,!Undefined,212,V1B242-AQUA-N,0,0,0,0,12.5,1,27,0,0,0,0,120010,
54,Custom Zeta Water Bottle red-24oz.,,,1,7,!Undefined,!Undefined,10,CONTIGO #118646,0,0,0,0,12.08,1,15,2715,0,0,20150624,120010,
540, Silhouette owl silk tie,,,1,1,12,!Undefined,10,471929,0,100,0,0,19.76,1,45,0,0,0,0,120010,
541,Owl Striped Frame,,,1,3,!Undefined,!Undefined,395,5004760029 ZUTANO,7,0,0,0,11,1,24.5,19.6,0,0,20150831,120010,
542,Owl Standing Frame,,,1,3,!Undefined,!Undefined,395,5004760030 ZUTANO,9,0,0,0,8,1,18,0,0,0,0,120010,
543,Owl kitchen towel,,,1,3,!Undefined,!Undefined,370,04JSS158C,24,0,0,0,6,1,13.5,129.6,0,0,20150911,120010,
544,Owl tea towel (assorted),,,1,3,!Undefined,!Undefined,370,04DM25WC,0,0,0,0,3.5,1,8,0,0,0,0,120010,
545,Blue Owl Printed Pillow 20x20,,,1,3,!Undefined,!Undefined,370,24SWA16AC20SQ,4,0,0,0,24,1,54,0,0,0,0,120010,
546,Custom Theta Mu quarter zip jacket,L,GREY/ASH,1,7,!Undefined,!Undefined,369,SPORT-TEK ST253 GRAP,0,0,0,0,26,1,32.5,65,0,0,20141114,120010,
546,Custom Theta Mu quarter zip jacket,M,GREY/ASH,1,7,!Undefined,!Undefined,369,SPORT-TEK ST253 GRAP,0,0,0,0,26,1,32.5,585,0,0,20141114,120010,
546,Custom Theta Mu quarter zip jacket,S,GREY/ASH,1,7,!Undefined,!Undefined,369,SPORT-TEK ST253 GRAP,0,0,0,0,26,1,32.5,877.5,0,0,20141114,120010,
546,Custom Theta Mu quarter zip jacket,XS,GREY/ASH,1,7,!Undefined,!Undefined,369,SPORT-TEK ST253 GRAP,0,0,0,0,26,1,32.5,487.5,0,0,20141114,120010,
547,Collapsible Koozy,,,1,3,!Undefined,!Undefined,325,BCC61,179,240,0,0,0.5,1,1.5,93.3,0,0,20150911,120010,
548,Retro owl pocket tee,L,GREY/ASH,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,23.5,0,0,20141211,120010,
548,Retro owl pocket tee,L,WHITE,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548,Retro owl pocket tee,M,BROWN,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548,Retro owl pocket tee,M,GREY/ASH,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,20140918,120010,
548,Retro owl pocket tee,M,WHITE,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548,Retro owl pocket tee,S,GREY/ASH,1,1,2,!Undefined,88,548,0,0,0,0,10.9957,1,23.5,23.5,0,0,20150313,120010,
548,Retro owl pocket tee,S,TAN,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548,Retro owl pocket tee,S,WHITE,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548,Retro owl pocket tee,XL,GREY/ASH,1,1,2,!Undefined,88,548,0,0,0,0,10.75,1,23.5,-25.85,0,0,20141211,120010,
548,Retro owl pocket tee,XL,WHITE,1,1,2,!Undefined,88,548,0,0,0,0,11,1,23.5,0,0,0,0,120010,
548A,Zeta Mu - Retro owl pocket tee,L,GREY/ASH,1,7,!Undefined,!Undefined,88,548A,0,0,0,0,11,1,15,0,0,0,20140617,120010,
548A,Zeta Mu - Retro owl pocket tee,M,GREY/ASH,1,7,!Undefined,!Undefined,88,548A,0,0,0,0,11,1,15,0,0,0,20140617,120010,
548A,Zeta Mu - Retro owl pocket tee,S,GREY/ASH,1,7,!Undefined,!Undefined,88,548A,0,0,0,0,11,1,15,0,0,0,20140617,120010,
548A,Zeta Mu - Retro owl pocket tee,XL,GREY/ASH,1,7,!Undefined,!Undefined,88,548A,0,0,0,0,11,1,15,0,0,0,20140617,120010,
548A,Zeta Mu - Retro owl pocket tee,XS,GREY/ASH,1,7,!Undefined,!Undefined,88,548A,0,0,0,0,11,1,15,0,0,0,0,120010,
549,Custom Phil Alpha Throw what you know te,M,WHITE,1,7,!Undefined,!Undefined,260,549,0,0,0,0,17.75,1,21.3,0,0,0,20090518,120010,
549,Custom Phil Alpha Throw what you know te,S,GREY/ASH,1,7,!Undefined,!Undefined,260,549,0,0,0,0,17.75,1,21.3,0,0,0,0,120010,
549,Custom Phil Alpha Throw what you know te,S,WHITE,1,7,!Undefined,!Undefined,260,549,0,0,0,0,17.75,1,21.3,0,0,0,20090518,120010,
549,Custom Phil Alpha Throw what you know te,XS,WHITE,1,7,!Undefined,!Undefined,260,549,0,0,0,0,17.75,1,21.3,0,0,0,20090518,120010,
549,Custom Phil Alpha Throw what you know te,XXS,WHITE,1,7,!Undefined,!Undefined,260,549,0,0,0,0,17.75,1,21.3,0,0,0,20090518,120010,
549A,Alpha Alpha Throw what you know,S,GREY/ASH,1,7,!Undefined,!Undefined,260,,0,0,0,0,14,1,16.8,0,0,0,20090929,120010,
549B,Custom Theta Theta tee,L,BLACK,1,7,!Undefined,!Undefined,260,549B,0,5,0,0,16.25,1,19.5,0,0,0,20100216,120010,
549B,Custom Theta Theta tee,M,BLACK,1,7,!Undefined,!Undefined,260,549B,0,4,0,0,16.25,1,19.5,0,0,0,0,120010,
549B,Custom Theta Theta tee,M,RED,1,7,!Undefined,!Undefined,260,549B,0,0,0,0,16.25,1,19.5,0,0,0,20100216,120010,
549B,Custom Theta Theta tee,S,BLACK,1,7,!Undefined,!Undefined,260,549B,0,21,0,0,16.25,1,19.5,0,0,0,20100216,120010,
55,"Ivory Terracotta Round Garden Owl - 9""",,,1,3,!Undefined,!Undefined,399,27-RELIC/6240,3,0,0,0,16.5,1,37,0,0,0,0,120010,
550,Owl Burlap Pillow 16x16,,,1,3,!Undefined,!Undefined,370,31JSS384C16SQ,4,0,0,0,22,1,50,0,0,0,0,120010,
551,Owl Beaded Napkin Box,,,1,3,!Undefined,!Undefined,3,#1513-C,24,0,0,0,24,1,54,0,0,0,0,120010,
551A,Custom Cheesey letter hoodie,M,GREY/ASH,1,7,!Undefined,!Undefined,341,551A,0,0,0,0,17.275,1,38,0,0,0,0,120010,
552,Minerva Owl print halter apron,,,1,1,7,!Undefined,293,S553 MINERVA,0,18,0,0,17,1,38,31,0,0,20150225,120010,
553,Custom North Texas Cap,,,1,7,!Undefined,!Undefined,260,VC300A,0,0,0,0,7.75,1,9.75,0,0,0,20130516,120010,
553B,Blue owl receiving blanket,,,1,1,10,!Undefined,296,14-53B,6,0,0,0,13,1,28,22.4,0,0,20150129,120010,
553G,Pink owl receiving blanket,,,1,1,10,!Undefined,296,14-53P,4,0,0,0,13,1,28,0,0,0,0,120010,
554,Think Happy Night owl light,,,1,3,!Undefined,!Undefined,324,NTLT002,0,0,0,0,10.534,1,24,0,0,0,20140421,120010,
554B,Blue owl character towel,,,1,1,10,!Undefined,296,18-53B,0,0,0,0,24.5,1,52.5,66.6,0,0,20150910,120010,
554G,Pink owl character towel,,,1,1,10,!Undefined,296,18-53P,4,0,0,0,24.5,1,52.5,-52.5,0,0,0,120010,
555,Neon orange scuba tank,L,CORAL,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,L,ORANGE,1,1,2,!Undefined,310,SCUBA_1403502,7,0,1,0,13.75,1,29.5,59,0,0,20150422,120010,
555,Neon orange scuba tank,L,WHITE,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,M,CORAL,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,20140506,120010,
555,Neon orange scuba tank,M,ORANGE,1,1,2,!Undefined,310,SCUBA_1403502,2,0,0,0,13.75,1,29.5,295,0,0,20150529,120010,
555,Neon orange scuba tank,M,WHITE,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,S,CORAL,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,20140507,120010,
555,Neon orange scuba tank,S,ORANGE,1,1,2,!Undefined,310,SCUBA_1403502,5,0,0,0,13.75,1,29.5,169.625,0,0,20150918,120010,
555,Neon orange scuba tank,S,WHITE,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,XL,CORAL,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,XL,ORANGE,1,1,2,!Undefined,310,SCUBA_1403502,4,0,0,0,13.75,1,29.5,47.2,0,0,20150731,120010,
555,Neon orange scuba tank,XL,WHITE,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555,Neon orange scuba tank,XS,WHITE,1,1,2,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,29.5,0,0,0,0,120010,
555B,Blue owl feeding bib,,,1,1,10,!Undefined,296,23-53B,6,0,0,0,9.5,1,21,54.6,0,0,20150828,120010,
555C,Zeta Mu neon orange scuba tank,L,ORANGE,1,7,!Undefined,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,18,0,0,0,20140402,120010,
555C,Zeta Mu neon orange scuba tank,M,ORANGE,1,7,!Undefined,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,18,0,0,0,20140402,120010,
555C,Zeta Mu neon orange scuba tank,S,ORANGE,1,7,!Undefined,!Undefined,310,SCUBA_1403502,0,0,0,0,13.75,1,18,0,0,0,20140402,120010,
555D,Custom Zeta Mu Chi O' Merica tank,L,WHITE,1,7,!Undefined,!Undefined,369,CC WASHED WHITE,0,0,0,0,11,1,13.75,0,0,0,20140819,120010,
555D,Custom Zeta Mu Chi O' Merica tank,M,WHITE,1,7,!Undefined,!Undefined,369,CC WASHED WHITE,0,0,0,0,11,1,13.75,0,0,0,20140819,120010,
555D,Custom Zeta Mu Chi O' Merica tank,S,WHITE,1,7,!Undefined,!Undefined,369,CC WASHED WHITE,0,0,0,0,11,1,13.75,0,0,0,20140819,120010,
555G,Pink owl feeding bib,,,1,1,10,!Undefined,296,23-53P,7,0,0,0,9.5,1,21,16.8,0,0,20150811,120010,
556,Custom USB Drive - 32GB,,,1,5,!Undefined,!Undefined,10,105710-32G,0,0,0,0,15.92,1,15.92,2388,0,0,20150908,120010,
556B,Blue owl burp pad,,,1,1,10,!Undefined,296,30-53B,6,0,0,0,7,1,15,27,0,0,20150227,120010,
556G,Pink owl burp pad,,,1,1,10,!Undefined,296,30-53P,5,0,0,0,7,1,15,45,0,0,20150430,120010,
557,Skull & Crossbones L/S tee,L,PINK,1,1,9,!Undefined,310,CROSSBONE_1426701,4,0,0,0,13.5,1,29,87,0,0,20150428,120010,
557,Skull & Crossbones L/S tee,L,WHITE,1,1,9,!Undefined,310,CROSSBONE_1426701,0,0,0,0,13.5,1,29,0,0,0,0,120010,
557,Skull & Crossbones L/S tee,M,PINK,1,1,9,!Undefined,310,CROSSBONE_1426701,6,0,0,0,13.5,1,29,87,0,0,20150428,120010,
557,Skull & Crossbones L/S tee,M,WHITE,1,1,9,!Undefined,310,CROSSBONE_1426701,0,0,0,0,13.5,1,29,0,0,0,0,120010,
557,Skull & Crossbones L/S tee,S,PINK,1,1,9,!Undefined,310,CROSSBONE_1426701,9,0,0,0,13.5,1,29,58,0,0,20150410,120010,
557,Skull & Crossbones L/S tee,S,WHITE,1,1,9,!Undefined,310,CROSSBONE_1426701,0,0,0,0,13.5,1,29,-2.9,0,0,20150203,120010,
557,Skull & Crossbones L/S tee,XL,PINK,1,1,9,!Undefined,310,CROSSBONE_1426701,5,0,0,0,13.5,1,29,58,0,0,20150618,120010,
557,Skull & Crossbones L/S tee,XL,WHITE,1,1,9,!Undefined,310,CROSSBONE_1426701,0,0,0,0,13.5,1,29,0,0,0,0,120010,
557,Skull & Crossbones L/S tee,XXL,PINK,1,1,9,!Undefined,310,CROSSBONE_1426701,0,0,0,0,13.5,1,29,0,0,0,0,120010,
557B,Blue owl onesie (13-18 lbs),,,1,1,10,!Undefined,296,37-53B,7,0,0,0,12,1,26,26,0,0,20150304,120010,
557G,Pink owl onesie,,,1,1,10,!Undefined,296,37-53P,2,0,0,0,12,1,26,0,0,0,0,120010,
558,Your're the Greatest Sister ornament,,,1,3,!Undefined,!Undefined,381,GREAT-SIS,0,0,0,0,9.95,1,22.5,0,0,0,0,120010,
558B,Blue owl newborn gown,,,1,1,10,!Undefined,296,39-53B,8,0,0,0,14,1,30,0,0,0,20140611,120010,
558G,Pink owl newborn gown,,,1,1,10,!Undefined,296,39-53P,3,0,0,0,14,1,30,0,0,0,20140806,120010,
559,Little sister glass ornament,,,1,3,!Undefined,!Undefined,381,SB&REL-LSIS,0,0,0,0,9.95,1,22.5,0,0,0,0,120010,
559A,New Snowy owl,,,1,3,!Undefined,!Undefined,146,31134,4,0,0,0,6,1,14,14,0,0,20150115,120010,
56,Custom Inspirational Women Tea Tee,L,PURPLE,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,20090619,120010,
56,Custom Inspirational Women Tea Tee,L,RED,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,0,120010,
56,Custom Inspirational Women Tea Tee,M,PURPLE,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,20090619,120010,
56,Custom Inspirational Women Tea Tee,M,RED,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,0,120010,
56,Custom Inspirational Women Tea Tee,S,PURPLE,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,20090619,120010,
56,Custom Inspirational Women Tea Tee,S,RED,1,7,!Undefined,!Undefined,,56,0,0,0,0,0,1,0,0,0,0,0,120010,
560,Big Sister Glass Ornament,,,1,3,!Undefined,!Undefined,381,SB&REL-BSIS,0,0,0,0,9.95,1,22.5,0,0,0,0,120010,
561,"Owl Mug-ivory-4.25""H 12oz.",,,1,3,!Undefined,!Undefined,399,27-WHOOT/MUG,30,2,0,0,4,1,10,94,0,0,20150916,120010,
561A,Large Blue Owl Vase,,,1,3,!Undefined,!Undefined,122,561A,0,0,0,0,27.5,1,62,34.64,0,0,20150202,120010,
562,Minerva Oven Mitt,,,1,3,!Undefined,!Undefined,293,OMOL MINERVA,0,46,0,0,5.5,1,12.5,-3,0,0,20150223,120010,
562A,Cahoots Oven Mitt,,,1,3,!Undefined,!Undefined,293,OMOO,0,18,0,0,5.5,1,12.5,0,0,0,20131204,120010,
564,Water bottle w/lid-greek key design-24oz,,,1,3,!Undefined,!Undefined,214,564,0,150,0,0,13,1,29,0,0,0,0,120010,
564A,Blue owl creamer,,,1,3,!Undefined,!Undefined,122,564A,0,0,0,0,10,1,22.5,33.75,0,0,20141201,120010,
565,Owl lip balm,,,1,3,!Undefined,!Undefined,352,565,0,0,0,0,1.2,1,2.75,79.75,0,0,20150304,120010,
567,Game Day Mixed Print Infinity Scarf,,,1,1,12,!Undefined,2,8603164BUGD,11,0,0,0,8.5,1,19,19,0,0,20151001,120010,
568,"Owl Salt&Pepper-ivory-3""H",,,1,3,!Undefined,!Undefined,399,27-WHOOT/SP,3,0,0,0,4.5,1,12,117.6,0,0,20150623,120010,
56A,Phi Alpha purple tee - blank,L,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,20090702,120010,
56A,Phi Alpha purple tee - blank,M,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,20090702,120010,
56A,Phi Alpha purple tee - blank,ONE SIZE,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,S,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,20090702,120010,
56A,Phi Alpha purple tee - blank,S/M,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,XL,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,XXL,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,XXS,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,XXXL,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
56A,Phi Alpha purple tee - blank,XXXXL,PURPLE,1,7,!Undefined,!Undefined,260,56A,0,0,0,0,10,1,12,0,0,0,0,120010,
57,Vegan Leather Kindness Matters Owl,,,1,3,!Undefined,!Undefined,324,CPRS070,0,0,0,0,6.65,1,15,-1,0,0,20150903,120010,
570,Game Day Jute Cuff Clutch,,,1,1,6,!Undefined,2,8613080BUGD,10,0,0,0,8,1,18,0,0,0,0,120010,
571,Owl Beaded Earrings,,,1,4,!Undefined,!Undefined,,571,0,0,0,0,8,1,18,1,0,0,20150223,120010,
572,Geneologie Owl Tee,L,BLUE,1,1,9,!Undefined,80,4410,0,0,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,L,RED,1,1,9,!Undefined,80,4410,0,8,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,M,BLUE,1,1,9,!Undefined,80,4410,0,0,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,M,RED,1,1,9,!Undefined,80,4410,-2,10,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,S,BLUE,1,1,9,!Undefined,80,4410,0,0,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,S,RED,1,1,9,!Undefined,80,4410,-2,10,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,XL,BLUE,1,1,9,!Undefined,80,4410,0,0,0,0,18.5,1,40,0,0,0,0,120010,
572,Geneologie Owl Tee,XL,RED,1,1,9,!Undefined,80,4410,0,8,0,0,18.5,1,40,0,0,0,0,120010,
573,Butter s/s unisex pocket tee,L,WHITE,1,1,2,!Undefined,310,BUTTER_1403506,0,0,0,0,15,1,32,0,0,0,0,120010,
573,Butter s/s unisex pocket tee,L,YELLOW,1,1,2,!Undefined,310,BUTTER_1403506,5,0,0,0,15,1,32,34,0,0,20150421,120010,
573,Butter s/s unisex pocket tee,M,WHITE,1,1,2,!Undefined,310,BUTTER_1403506,0,0,0,0,15,1,32,0,0,0,0,120010,
573,Butter s/s unisex pocket tee,M,YELLOW,1,1,2,!Undefined,310,BUTTER_1403506,0,0,0,0,15,1,32,256,0,0,20150714,120010,
573,Butter s/s unisex pocket tee,S,WHITE,1,1,2,!Undefined,310,BUTTER_1403506,0,0,0,0,15,1,32,0,0,0,0,120010,
